"202006";"30001";"0301";"Příjem dávky  přecenění";26.06.2020;"";"";"";"";" ";""
"202006";"60003";"0221";"Velkoobchod Ostrava";27.06.2020;"   9";"";"";"92692";" ";""
"202006";"60004";"0221";"Velkoobchod Ostrava";27.06.2020;"   9";"";"";"92693";" ";""
"202006";"60005";"0221";"Velkoobchod Ostrava";27.06.2020;"   9";"";"";"92694";" ";""
"202006";"60010";"0221";"Velkoobchod Ostrava";27.06.2020;"   9";"";"";"92699";" ";""
"202006";"60018";"0221";"Velkoobchod Ostrava";27.06.2020;"   9";"";"";"92711";" ";""
"202006";"60021";"0221";"Velkoobchod Ostrava";27.06.2020;"   9";"";"";"92707";" ";""
"202006";"60024";"0221";"Velkoobchod Ostrava";29.06.2020;"   9";"";"";"92715";" ";""
"202006";"60025";"0520";"Stavba";29.06.2020;"  88";"";"";"";"X";""
"202006";"60023";"0520";"Prodejna Hradec Králové";29.06.2020;"   8";"";"";"";"X";""
"202007";"10007";"0502";"LATOP spol. s r.o.";01.07.2020;"  45022747";"   0";"40000006";"";"X";""
"202007";"10011";"0502";"B+D Litoměřice";01.07.2020;"  72613556";"   0";"40000007";"";"X";""
"202006";"60022";"0520";"Prodejna Otrokovice";29.06.2020;"   3";"";"";"";"X";""
"202006";"10013";"0502";"ESMAT s.r.o.";29.06.2020;"  29312701";"   0";"40000001";"";"X";""
"202007";"10014";"0502";"HABAKUK s.r.o.";01.07.2020;"  05502471";"   0";"40000008";"";"X";""
"202006";"55002";"0202";"Cersanit sanita";29.06.2020;"640001666";"";"";"H158938";"A";""
"202006";"55003";"0202";"Cersanit sanita";29.06.2020;"640001666";"";"";"H158726";"A";""
"202006";"55004";"0202";"Cersanit sanita";29.06.2020;"640001666";"";"";"H158964";"A";""
"202006";"60030";"0520";"Prodejna Valašské Meziříčí";29.06.2020;"   7";"";"";"";"X";""
"202006";"55005";"0202";"Cersanit sanita";29.06.2020;"640001666";"";"";"H156531";"A";""
"202006";"60031";"0520";"Prodejna Prostějov";29.06.2020;"   5";"";"";"";"X";""
"202007";"10005";"0502";"KLZ-Mladá Boleslav";01.07.2020;"  26193159";"   0";"40000005";"";"X";""
"202006";"10016";"0502";"Jurcaga 2";29.06.2020;"  29201241";" 001";"40000004";"";"X";""
"202006";"10017";"0502";"BAUMAT - PLUS";29.06.2020;"  25324187";"   0";"40000003";"";"X";""
"202006";"10018";"0502";"BERNOLD s.r.o.";29.06.2020;"  26878496";"   0";"40000002";"";"X";""
"202006";"55006";"0202";"Cersanit sanita";29.06.2020;"640001666";"";"";"H158502";"A";""
"202006";"60028";"0520";"Prodejna Ostrava";29.06.2020;"   4";"";"";"";"X";""
"202006";"60026";"0520";"Prodejna Teplice";29.06.2020;"   6";"";"";"";"X";""
"202006";"60038";"0221";"Velkoobchod Ostrava";30.06.2020;"   9";"";"";"92734";" ";""
"202006";"55007";"0202";"Cersanit sanita";30.06.2020;"640001666";"";"";"H159113";"A";""
"202007";"10024";"0502";"Loudin - realizace";01.07.2020;"  03672255";"   0";"40000009";"";"X";""
"202007";"60029";"0520";"Prodejna Olomouc";01.07.2020;"   2";"";"";"";"X";""
"202007";"10015";"0502";"STAMI-Přerov";01.07.2020;"  26849216";"   2";"40000016";"";"X";""
"202006";"60032";"0520";"Prodejna Hradec Králové";29.06.2020;"   8";"";"";"";"X";""
"202006";"60006";"0221";"Velkoobchod Ostrava";27.06.2020;"   9";"";"";"92695";" ";""
"202006";"60039";"0521";"Velkoobchod Ostrava";30.06.2020;"   9";"";"";"";"X";""
"202006";"60009";"0221";"Velkoobchod Ostrava";27.06.2020;"   9";"";"";"92698";" ";""
"202006";"60011";"0221";"Velkoobchod Ostrava";27.06.2020;"   9";"";"";"92700";" ";""
"202006";"60012";"0221";"Velkoobchod Ostrava";27.06.2020;"   9";"";"";"92701";" ";""
"202006";"60013";"0221";"Velkoobchod Ostrava";27.06.2020;"   9";"";"";"92702";" ";""
"202006";"60019";"0221";"Velkoobchod Ostrava";27.06.2020;"   9";"";"";"92705";" ";""
"202006";"60016";"0221";"Velkoobchod Ostrava";27.06.2020;"   9";"";"";"92709";" ";""
"202006";"60017";"0221";"Velkoobchod Ostrava";27.06.2020;"   9";"";"";"92710";" ";""
"202006";"60014";"0221";"Velkoobchod Ostrava";27.06.2020;"   9";"";"";"92703";" ";""
"202006";"60015";"0221";"Velkoobchod Ostrava";27.06.2020;"   9";"";"";"92708";" ";""
"202006";"60007";"0221";"Velkoobchod Ostrava";27.06.2020;"   9";"";"";"92696";" ";""
"202006";"60020";"0221";"Velkoobchod Ostrava";27.06.2020;"   9";"";"";"92706";" ";""
"202006";"55008";"0202";"Drevojas";30.06.2020;"0042193940";"";"";"204226674";"A";""
"202006";"60008";"0221";"Velkoobchod Ostrava";27.06.2020;"   9";"";"";"92697";" ";""
"202006";"70001";"0835";"převod vzorky-zboží";30.06.2020;"";"";"";"";" ";""
"202006";"70002";"0735";"převod vzorky-zboží";30.06.2020;"";"";"";"";" ";""
"202007";"10035";"0502";"BERNOLD s.r.o.";01.07.2020;"  26878496";"   0";"40000020";"";"X";""
"202007";"60040";"0520";"Stavba";01.07.2020;"  88";"";"";"";"X";""
"202006";"60041";"0520";"Stavba";30.06.2020;"  88";"";"";"";"X";""
"202007";"60042";"0520";"Stavba";01.07.2020;"  88";"";"";"";"X";""
"202007";"10036";"0502";"BERNOLD s.r.o.";01.07.2020;"  26878496";"   0";"40000020";"";"X";""
"202007";"60043";"0520";"Stavba";01.07.2020;"  88";"";"";"";"X";""
"202006";"60045";"0521";"Velkoobchod Ostrava";30.06.2020;"   9";"";"";"";"X";""
"202007";"60046";"0520";"Prodejna Teplice";01.07.2020;"   6";"";"";"";"X";""
"202006";"10037";"0001";" Cenové rozdíly v NákC";30.06.2020;"";"";"";"";" ";""
"202007";"10038";"0502";"HB servis, s.r.o.";01.07.2020;"  25877984";"   0";"40000021";"";"X";""
"202007";"10012";"0502";"TOP KOUPELNY";01.07.2020;"  27832074";"   0";"40000037";"";"X";""
"202007";"10020";"0502";"JAHLA - Jakub Hlaváč";01.07.2020;"  75284464";"   0";"40000058";"";"X";""
"202007";"60047";"0521";"Velkoobchod Ostrava";01.07.2020;"   9";"";"";"";"X";""
"202007";"60033";"0520";"Prodejna Ostrava";01.07.2020;"   4";"";"";"";"X";""
"202007";"60050";"0520";"Stavba";01.07.2020;"  88";"";"";"";"X";""
"202007";"10027";"0502";"KOUPELNY FRÝDEK";01.07.2020;"  07011628";"   0";"40000018";"";"X";""
"202007";"60048";"0520";"Prodejna Olomouc";01.07.2020;"   2";"";"";"";"X";""
"202007";"60034";"0520";"Prodejna Ostrava";01.07.2020;"   4";"";"";"";"X";""
"202007";"55011";"0202";"TEiKO spol. s r.o.";02.07.2020;"  44004770";"";"";"720112077";"A";""
"202007";"55012";"0202";"TEiKO spol. s r.o.";02.07.2020;"  44004770";"";"";"720112076";"A";""
"202007";"60037";"0520";"Prodejna Prostějov";01.07.2020;"   5";"";"";"";"X";""
"202007";"60052";"0520";"Prodejna Valašské Meziříčí";02.07.2020;"   7";"";"";"";"X";""
"202007";"60053";"0521";"Velkoobchod Ostrava";02.07.2020;"   9";"";"";"";"X";""
"202007";"60054";"0221";"Velkoobchod Ostrava";02.07.2020;"   9";"";"";"92771";" ";""
"202007";"55009";"0202";"Zehnder group";02.07.2020;"  24262200";"5917";"";"9020979990";"A";""
"202007";"55010";"0202";"LAUFEN";02.07.2020;"  25758691";"";"";"1390225591";"A";""
"202007";"60049";"0520";"Prodejna Ostrava";01.07.2020;"   4";"";"";"";"X";""
"202007";"10006";"0502";"KONRAD KERAMIKA";01.07.2020;"  02435942";"   0";"40000010";"";"X";""
"202007";"10009";"0502";"KONRAD KERAMIKA";01.07.2020;"  02435942";"   0";"40000010";"";"X";""
"202007";"10010";"0502";"KONRAD KERAMIKA";01.07.2020;"  02435942";"   0";"40000010";"";"X";""
"202007";"10048";"0502";"TM STAV";01.07.2020;"  48399477";"   3";"40000023";"";"X";""
"202007";"10045";"0502";"STAMI-Hranice";01.07.2020;"  26849216";"   1";"40000022";"";"X";""
"202007";"60035";"0520";"Prodejna Sumperk";01.07.2020;"   1";"";"";"";"X";""
"202007";"55014";"0202";"Drevojas";03.07.2020;"0042193940";"";"";"201036122";"A";""
"202007";"55013";"0202";"Drevojas";03.07.2020;"0042193940";"";"";"201036121";"A";""
"202007";"60036";"0520";"Prodejna Otrokovice";01.07.2020;"   3";"";"";"";"X";""
"202007";"10054";"0502";"ITH-Hons Tomáš Ing.";02.07.2020;"  63686112";"   2";"40000024";"";"X";""
"202007";"60058";"0521";"Velkoobchod Ostrava";03.07.2020;"   9";"";"";"";"X";"60548"
"202007";"10019";"0502";"Uhlíř-Obklady Dlažba";01.07.2020;"  48855316";" 002";"40000012";"";"X";""
"202007";"10025";"0502";"MAKA THERM-B.PROBRNO";01.07.2020;"  26025051";" 001";"40000013";"";"X";""
"202007";"10026";"0502";"KERAMA s.r.o.";01.07.2020;"  63486806";"   0";"40000014";"";"X";""
"202007";"10039";"0502";"KERAMA s.r.o.";01.07.2020;"  63486806";"   0";"40000015";"";"X";""
"202007";"10004";"0502";"PRO-DOMA - Znojmo";01.07.2020;"  24235920";" 001";"40000011";"";"X";""
"202007";"60056";"0520";"Prodejna Olomouc";02.07.2020;"   2";"";"";"";"X";""
"202007";"60060";"0520";"Prodejna Otrokovice";07.07.2020;"   3";"";"";"";"X";""
"202007";"60061";"0520";"Prodejna Otrokovice";07.07.2020;"   3";"";"";"";"X";""
"202007";"60059";"0520";"Prodejna Prostějov";07.07.2020;"   5";"";"";"";"X";""
"202007";"10023";"0502";"HOLLESCH";01.07.2020;"  07761945";"   0";"40000017";"";"X";""
"202007";"10030";"0502";"STAMI-Hranice";01.07.2020;"  26849216";"   1";"40000019";"";"X";""
"202007";"10031";"0502";"STAMI-Hranice";01.07.2020;"  26849216";"   1";"40000019";"";"X";""
"202007";"10032";"0502";"STAMI-Hranice";01.07.2020;"  26849216";"   1";"40000019";"";"X";""
"202007";"10033";"0502";"STAMI-Hranice";01.07.2020;"  26849216";"   1";"40000019";"";"X";""
"202007";"10034";"0502";"STAMI-Hranice";01.07.2020;"  26849216";"   1";"40000019";"";"X";""
"202007";"10062";"0502";"KRIZ - Kříž Josef";07.07.2020;"  11326956";"   0";"40000034";"";"X";""
"202007";"10057";"0502";"STAMI-Hranice";07.07.2020;"  26849216";"   1";"40000039";"";"X";""
"202007";"55016";"0202";"Cersanit sanita";07.07.2020;"640001666";"";"";"H159614";"A";""
"202007";"10046";"0502";"KOUPELNY FRÝDEK";01.07.2020;"  07011628";"   0";"40000038";"";"X";""
"202007";"10063";"0502";"B+D Litoměřice";07.07.2020;"  72613556";"   0";"40000035";"";"X";""
"202007";"10044";"0502";"BAUMAT - PLUS";01.07.2020;"  25324187";"   0";"40000060";"";"X";""
"202007";"10064";"0502";"BERNOLD s.r.o.";07.07.2020;"  26878496";"   0";"40000036";"";"X";""
"202007";"60051";"0520";"Prodejna Teplice";07.07.2020;"   6";"";"";"";"X";""
"202007";"60055";"0520";"Prodejna Ostrava";02.07.2020;"   4";"";"";"";"X";""
"202007";"60065";"0520";"Prodejna Ostrava";07.07.2020;"   4";"";"";"";"X";""
"202007";"55015";"0202";"Cersanit sanita";07.07.2020;"640001666";"";"";"H159341";"A";""
"202007";"55017";"0202";"Cersanit sanita";07.07.2020;"640001666";"";"";"H159412";"A";""
"202007";"10065";"0502";"HOLLESCH";07.07.2020;"  07761945";"   0";"40000042";"";"X";""
"202007";"70003";"0735";"zapomenutý vzorek";07.07.2020;"";"";"";"";" ";""
"202007";"70004";"0835";"zapomenutý vzorek";07.07.2020;"";"";"";"";" ";""
"202007";"60027";"0520";"Prodejna Hradec Králové";07.07.2020;"   8";"";"";"";"X";""
"202007";"60063";"0520";"Prodejna Ostrava";07.07.2020;"   4";"";"";"";"X";""
"202007";"60069";"0520";"Prodejna Ostrava";08.07.2020;"   4";"";"";"";"X";""
"202007";"10066";"0502";"JEDLICKA";07.07.2020;"  05882966";"   0";"40000043";"";"X";""
"202007";"55018";"0202";"Drevojas";08.07.2020;"0042193940";"";"";"201036226";"A";""
"202007";"55019";"0202";"Zehnder group";08.07.2020;"  24262200";"5917";"";"9020981369";"A";""
"202007";"60067";"0520";"Prodejna Sumperk";09.07.2020;"   1";"";"";"";"X";""
"202007";"60070";"0520";"Prodejna Ostrava";08.07.2020;"   4";"";"";"";"X";""
"202007";"60066";"0520";"Prodejna Prostějov";09.07.2020;"   5";"";"";"";"X";""
"202007";"10002";"0502";"DEGAST - GEDOS";03.07.2020;"  27817717";"   2";"40000025";"";"X";""
"202007";"10003";"0502";"Stavmont-Jan Beneš";03.07.2020;"  40282295";" 001";"40000026";"";"X";""
"202007";"10047";"0502";"KERAMA s.r.o.";03.07.2020;"  63486806";"   0";"40000028";"";"X";""
"202007";"10042";"0502";"DUDA-koupelny,s.r.o.";03.07.2020;"  27407896";"0001";"40000027";"";"X";""
"202007";"10050";"0502";"Jurcaga 2";03.07.2020;"  29201241";" 001";"40000029";"";"X";""
"202007";"10052";"0502";"PRO-DOMA - Znojmo";03.07.2020;"  24235920";" 001";"40000030";"";"X";""
"202007";"10056";"0502";"MAKA THERM-ČB";02.07.2020;"  26025051";" 002";"40000031";"";"X";""
"202007";"10069";"0502";"PRO-DOMA - Znojmo";07.07.2020;"  24235920";" 001";"40000032";"";"X";""
"202007";"10049";"0502";"KONRAD KERAMIKA";01.07.2020;"  02435942";"   0";"40000033";"";"X";""
"202007";"10071";"0502";"ALCAPLAST-Břeclav";07.07.2020;"  25655809";"   0";"40000044";"";"X";""
"202007";"60062";"0520";"Prodejna Olomouc";07.07.2020;"   2";"";"";"";"X";""
"202007";"60079";"0521";"Velkoobchod Ostrava";10.07.2020;"   9";"";"";"";"X";""
"202007";"10059";"0502";"KK stavoinvesta";07.07.2020;"  46966218";"   0";"40000040";"";"X";""
"202007";"60075";"0520";"Prodejna Teplice";09.07.2020;"   6";"";"";"";"X";""
"202007";"10051";"0502";"Teko";03.07.2020;"  46982141";" 001";"40000065";"";"X";""
"202007";"55020";"0202";"Cersanit sanita";10.07.2020;"640001666";"";"";"H159722";"A";""
"202007";"55021";"0202";"Cersanit sanita";10.07.2020;"640001666";"";"";"H159775";"A";""
"202007";"55022";"0202";"DC RAVAK MORAVA, a.s";10.07.2020;"  25853155";"";"";"1202003611";"A";""
"202007";"10072";"0502";"KOUPELNY FRÝDEK";07.07.2020;"  07011628";"   0";"40000046";"";"X";""
"202007";"10053";"0502";"MAKA THERM-B.PROBRNO";02.07.2020;"  26025051";" 001";"40000066";"";"X";""
"202007";"10077";"0502";"KERAMA s.r.o.";08.07.2020;"  63486806";"   0";"40000076";"";"X";""
"202007";"60074";"0520";"Prodejna Ostrava";09.07.2020;"   4";"";"";"";"X";""
"202007";"60076";"0520";"Prodejna Otrokovice";13.07.2020;"   3";"";"";"";"X";""
"202007";"10073";"0502";"HABAKUK s.r.o.";07.07.2020;"  05502471";"   0";"40000045";"";"X";""
"202007";"60080";"0520";"Prodejna Teplice";13.07.2020;"   6";"";"";"";"X";""
"202007";"60072";"0520";"Prodejna Hradec Králové";13.07.2020;"   8";"";"";"";"X";""
"202007";"60077";"0520";"Prodejna Valašské Meziříčí";13.07.2020;"   7";"";"";"";"X";""
"202007";"10075";"0502";"RM centrum Hostinné";07.07.2020;"  25294661";"   0";"40000053";"";"X";""
"202007";"60064";"0520";"Prodejna Olomouc";07.07.2020;"   2";"";"";"";"X";""
"202007";"10055";"0502";"Jurcaga 2";02.07.2020;"  29201241";" 001";"40000067";"";"X";""
"202007";"60084";"0221";"Velkoobchod Ostrava";13.07.2020;"   9";"";"";"92826";" ";""
"202007";"55023";"0202";"Cersanit sanita";13.07.2020;"640001666";"";"";"H159778";"A";""
"202007";"60073";"0520";"Prodejna Ostrava";09.07.2020;"   4";"";"";"";"X";""
"202007";"10041";"0502";"OBKLADSTYL";01.07.2020;"  12907588";"   0";"40000051";"";"X";""
"202007";"60091";"0521";"Velkoobchod Ostrava";14.07.2020;"   9";"";"";"";"X";""
"202007";"10081";"0502";"LEVEL 02, a.s.";13.07.2020;"  26929708";"   0";"40000054";"";"X";""
"202007";"60092";"0521";"Velkoobchod Ostrava";14.07.2020;"   9";"";"";"";"X";""
"202007";"60071";"0520";"Prodejna Ostrava";08.07.2020;"   4";"";"";"";"X";""
"202007";"10086";"0502";"Zeman";14.07.2020;"  26225166";" 001";"40000064";"";"X";""
"202007";"10061";"0502";"KLZ-Mladá Boleslav";07.07.2020;"  26193159";"   0";"40000052";"";"X";""
"202007";"60083";"0520";"Prodejna Prostějov";13.07.2020;"   5";"";"";"";"X";""
"202007";"10060";"0502";"KONRAD KERAMIKA";07.07.2020;"  02435942";"   0";"40000041";"";"X";""
"202007";"10082";"0502";"HOLLESCH";13.07.2020;"  07761945";"   0";"40000048";"";"X";""
"202007";"55024";"0202";"LAUFEN";15.07.2020;"  25758691";"";"";"1390227667";"A";""
"202007";"55025";"0202";"LAUFEN";15.07.2020;"  25758691";"";"";"1390227668";"A";""
"202007";"10083";"0502";"TOP KOUPELNY";13.07.2020;"  27832074";"   0";"40000049";"";"X";""
"202007";"60088";"0520";"Prodejna Olomouc";13.07.2020;"   2";"";"";"";"X";""
"202007";"55026";"0202";"Drevojas";15.07.2020;"0042193940";"";"";"201036431";"A";""
"202007";"55027";"0202";"Drevojas";15.07.2020;"0042193940";"";"";"201036430";"A";""
"202007";"10084";"0502";"DAROS profi s.r.o.";13.07.2020;"  26003767";"   0";"40000055";"";"X";""
"202007";"60082";"0520";"Prodejna Sumperk";16.07.2020;"   1";"";"";"";"X";""
"202007";"60094";"0520";"Prodejna Prostějov";16.07.2020;"   5";"";"";"";"X";""
"202007";"55028";"0202";"TEiKO spol. s r.o.";16.07.2020;"  44004770";"";"";"720112224";"A";""
"202007";"55029";"0202";"TEiKO spol. s r.o.";16.07.2020;"  44004770";"";"";"720112230";"A";""
"202007";"55030";"0202";"DC RAVAK MORAVA, a.s";16.07.2020;"  25853155";"";"";"1202003737";"A";""
"202007";"55031";"0202";"Drevojas";16.07.2020;"0042193940";"";"";"201036338";"A";""
"202007";"60097";"0521";"Velkoobchod Ostrava";16.07.2020;"   9";"";"";"";"X";""
"202007";"60101";"0521";"Velkoobchod Ostrava";16.07.2020;"   9";"";"";"";"X";""
"202007";"10085";"0502";"HOLLESCH";13.07.2020;"  07761945";"   0";"40000048";"";"X";""
"202007";"10078";"0502";"MAKA THERM-B.PROBRNO";08.07.2020;"  26025051";" 001";"40000066";"";"X";""
"202007";"60098";"0520";"Prodejna Sumperk";17.07.2020;"   1";"";"";"";"X";""
